# US COVID-19 Data
time,"temperature hive (topboard)","temperature outside","humidity hive (topboard)","humidity outside","bee heating/cooling","bee humidity management"
"2021-12-24 16:56:00",7.78333333333333,2.1,84.3583333333333,94.8333333333333,5.68333333333333,-10.475
"2021-12-24 16:57:01",7.78333333333333,2.1,84.2333333333333,94.9083333333333,5.68333333333333,-10.675
"2021-12-24 16:58:02",7.775,2.1,84.5166666666667,95.025,5.675,-10.5083333333333
"2021-12-24 16:59:02",7.75833333333333,2.1,84.5333333333333,95.225,5.65833333333333,-10.6916666666667
"2021-12-24 17:00:03",7.725,2.1,84.4916666666667,95.1333333333333,5.625,-10.6416666666667
"2021-12-24 17:01:04",7.74545454545455,2.1,84.6909090909091,95.0181818181818,5.64545454545455,-10.3272727272727
"2021-12-24 17:02:00",7.725,2.075,84.8333333333333,95.0166666666667,5.65,-10.1833333333333
"2021-12-24 17:03:01",7.73333333333333,2.025,84.6416666666667,95.1583333333334,5.70833333333333,-10.5166666666667
"2021-12-24 17:04:01",7.7,2.01666666666667,84.675,95.125,5.68333333333334,-10.45
"2021-12-24 17:05:02",7.70833333333333,2.00833333333333,84.825,95.2083333333333,5.7,-10.3833333333333
"2021-12-24 17:06:03",7.70833333333333,2.025,84.9166666666667,95.3,5.68333333333334,-10.3833333333333
"2021-12-24 17:07:04",7.7,2.00909090909091,84.9272727272727,95.3,5.69090909090909,-10.3727272727272
"2021-12-24 17:08:00",7.7,2.0,85.0,95.3,5.7,-10.3
"2021-12-24 17:09:00",7.7,2.0,85.0916666666667,95.2166666666667,5.7,-10.125
"2021-12-24 17:10:01",7.7,2.0,85.1416666666667,95.275,5.7,-10.1333333333333
"2021-12-24 17:11:02",7.7,1.91666666666667,85.15,95.2666666666667,5.78333333333334,-10.1166666666666
"2021-12-24 17:12:03",7.7,1.91666666666667,85.2166666666667,95.25,5.78333333333334,-10.0333333333333
"2021-12-24 17:13:04",7.7,1.9,85.25,95.3,5.8,-10.05
"2021-12-24 17:14:04",7.7,1.87272727272727,85.0545454545455,95.4181818181818,5.82727272727273,-10.3636363636363
"2021-12-24 17:15:00",7.7,1.84166666666667,84.9,95.525,5.85833333333334,-10.625
"2021-12-24 17:16:01",7.7,1.82727272727273,85.0818181818182,95.6,5.87272727272727,-10.5181818181818
"2021-12-24 17:17:02",7.7,1.85,84.9416666666667,95.6666666666667,5.85,-10.725
"2021-12-24 17:18:03",7.7,1.80833333333333,84.6333333333333,95.55,5.89166666666667,-10.9166666666667
"2021-12-24 17:19:03",7.7,1.8,84.5583333333334,95.5,5.9,-10.9416666666666
"2021-12-24 17:20:04",7.7,1.8,84.6818181818182,95.5363636363636,5.9,-10.8545454545454
"2021-12-24 17:21:00",7.7,1.8,84.6083333333333,95.5916666666667,5.9,-10.9833333333333
"2021-12-24 17:22:01",7.7,1.8,84.475,95.6,5.9,-11.125
"2021-12-24 17:23:01",7.7,1.70833333333333,84.3833333333333,95.6,5.99166666666667,-11.2166666666667
"2021-12-24 17:24:02",7.7,1.71666666666667,84.4583333333333,95.625,5.98333333333334,-11.1666666666667
"2021-12-24 17:25:03",7.7,1.7,84.5083333333333,95.75,6.0,-11.2416666666666
"2021-12-24 17:26:04",7.68181818181818,1.70909090909091,84.5,95.8,5.97272727272727,-11.3
"2021-12-24 17:27:00",7.7,1.7,84.525,95.8333333333333,6.0,-11.3083333333333
"2021-12-24 17:28:00",7.7,1.7,84.7166666666666,95.9583333333333,6.0,-11.2416666666667
"2021-12-24 17:29:01",7.69166666666667,1.70833333333333,84.9083333333333,95.875,5.98333333333333,-10.9666666666667
"2021-12-24 17:30:02",7.69166666666667,1.7,85.025,95.8666666666667,5.99166666666667,-10.8416666666667
"2021-12-24 17:31:03",7.66666666666667,1.7,85.1083333333333,95.875,5.96666666666667,-10.7666666666666
"2021-12-24 17:32:04",7.675,1.7,85.125,95.8416666666667,5.975,-10.7166666666666
"2021-12-24 17:33:04",7.63636363636364,1.7,85.1727272727273,95.9,5.93636363636364,-10.7272727272727
"2021-12-24 17:34:00",7.61666666666667,1.65833333333333,85.2,95.925,5.95833333333333,-10.725
"2021-12-24 17:35:01",7.65454545454546,1.60909090909091,85.2090909090909,95.9909090909091,6.04545454545455,-10.7818181818182
"2021-12-24 17:36:02",7.64166666666667,1.625,85.2,96.075,6.01666666666667,-10.875
"2021-12-24 17:37:03",7.61666666666666,1.60833333333333,85.2666666666667,96.1416666666667,6.00833333333333,-10.875
"2021-12-24 17:38:03",7.6,1.60833333333333,85.275,96.2,5.99166666666667,-10.925
"2021-12-24 17:39:04",7.6,1.60909090909091,85.3,96.2,5.99090909090909,-10.9
"2021-12-24 17:40:00",7.6,1.60833333333333,85.3166666666666,96.2,5.99166666666667,-10.8833333333334
"2021-12-24 17:41:01",7.6,1.6,85.375,96.2,6.0,-10.825
"2021-12-24 17:42:02",7.60833333333333,1.6,85.45,96.2,6.00833333333333,-10.75
"2021-12-24 17:43:02",7.6,1.6,85.4333333333333,96.2583333333333,6.0,-10.825
"2021-12-24 17:44:03",7.6,1.6,85.5083333333333,96.3166666666667,6.0,-10.8083333333333
"2021-12-24 17:45:04",7.6,1.59090909090909,85.5454545454546,96.3909090909091,6.00909090909091,-10.8454545454545
"2021-12-24 17:46:00",7.6,1.56666666666667,85.6,96.3583333333333,6.03333333333333,-10.7583333333333
"2021-12-24 17:47:01",7.6,1.56666666666667,85.6833333333334,96.3916666666667,6.03333333333333,-10.7083333333333
"2021-12-24 17:48:01",7.6,1.53333333333333,85.6166666666667,96.4,6.06666666666667,-10.7833333333333
"2021-12-24 17:49:02",7.6,1.53333333333333,85.5666666666667,96.425,6.06666666666667,-10.8583333333333
"2021-12-24 17:50:03",7.6,1.51818181818182,85.6181818181818,96.4545454545455,6.08181818181818,-10.8363636363636
"2021-12-24 17:51:04",7.6,1.53636363636364,85.6818181818182,96.4727272727273,6.06363636363636,-10.7909090909091
"2021-12-24 17:52:00",7.6,1.50833333333333,85.6916666666667,96.4333333333333,6.09166666666667,-10.7416666666666
"2021-12-24 17:53:00",7.6,1.50833333333333,85.6666666666667,96.4583333333333,6.09166666666667,-10.7916666666666
"2021-12-24 17:54:01",7.6,1.5,85.7416666666667,96.4,6.1,-10.6583333333333
"2021-12-24 17:55:02",7.6,1.5,85.8416666666667,96.4,6.1,-10.5583333333333
"2021-12-24 17:56:03",7.6,1.5,85.8666666666667,96.4,6.1,-10.5333333333333
"2021-12-24 17:57:04",7.6,1.5,85.8416666666666,96.4,6.1,-10.5583333333334
"2021-12-24 17:58:04",7.6,1.5,85.8363636363636,96.4,6.1,-10.5636363636364
"2021-12-24 17:59:00",7.6,1.5,85.8454545454545,96.3545454545454,6.1,-10.5090909090909
"2021-12-24 18:00:01",7.6,1.5,85.85,96.3083333333333,6.1,-10.4583333333333
"2021-12-24 18:01:02",7.6,1.5,85.8166666666666,96.4,6.1,-10.5833333333333
"2021-12-24 18:02:03",7.6,1.5,85.7416666666667,96.4,6.1,-10.6583333333333
"2021-12-24 18:03:03",7.6,1.5,85.5416666666667,96.4416666666667,6.1,-10.9
"2021-12-24 18:04:04",7.6,1.5,85.5,96.4,6.1,-10.9
"2021-12-24 18:05:00",7.6,1.5,85.5333333333333,96.4,6.1,-10.8666666666666
"2021-12-24 18:06:01",7.6,1.5,85.6166666666667,96.4,6.1,-10.7833333333333
"2021-12-24 18:07:01",7.58333333333333,1.5,85.4916666666667,96.425,6.08333333333333,-10.9333333333333
"2021-12-24 18:08:02",7.575,1.5,85.2083333333334,96.4583333333333,6.075,-11.25
"2021-12-24 18:09:03",7.525,1.5,85.2833333333333,96.4,6.025,-11.1166666666667
"2021-12-24 18:10:04",7.55,1.5,85.3,96.4,6.05,-11.1
"2021-12-24 18:11:00",7.51666666666667,1.5,85.3,96.4,6.01666666666667,-11.1
"2021-12-24 18:12:00",7.50833333333333,1.5,85.275,96.425,6.00833333333333,-11.15
"2021-12-24 18:13:01",7.525,1.5,85.2833333333333,96.5,6.025,-11.2166666666667
"2021-12-24 18:14:02",7.51666666666667,1.5,85.3666666666667,96.4,6.01666666666667,-11.0333333333333
"2021-12-24 18:15:03",7.5,1.5,85.2916666666667,96.4,6.0,-11.1083333333333
"2021-12-24 18:16:04",7.5,1.5,85.3166666666666,96.4,6.0,-11.0833333333333
"2021-12-24 18:17:04",7.5,1.5,85.3909090909091,96.2181818181818,6.0,-10.8272727272728
"2021-12-24 18:18:00",7.5,1.5,85.3545454545454,96.1727272727273,6.0,-10.8181818181818
"2021-12-24 18:19:01",7.5,1.5,85.4727272727273,96.1090909090909,6.0,-10.6363636363636
"2021-12-24 18:20:02",7.5,1.5,85.2727272727273,96.2,6.0,-10.9272727272727
"2021-12-24 18:21:03",7.5,1.5,85.1833333333334,96.2,6.0,-11.0166666666667
"2021-12-24 18:22:03",7.5,1.5,85.1916666666667,96.2,6.0,-11.0083333333333
"2021-12-24 18:23:04",7.5,1.49090909090909,85.2181818181818,96.2181818181818,6.00909090909091,-11.0
"2021-12-24 18:24:00",7.5,1.46666666666667,85.2916666666666,96.2916666666666,6.03333333333333,-11.0
"2021-12-24 18:25:01",7.5,1.425,85.3583333333333,96.3583333333333,6.075,-11.0
"2021-12-24 18:26:02",7.5,1.45,85.5583333333333,96.4,6.05,-10.8416666666667
"2021-12-24 18:27:02",7.5,1.43333333333333,85.7583333333333,96.4,6.06666666666667,-10.6416666666667
"2021-12-24 18:28:03",7.5,1.475,85.875,96.475,6.025,-10.6
"2021-12-24 18:29:04",7.5,1.48181818181818,85.9,96.5,6.01818181818182,-10.6
"2021-12-24 18:30:00",7.5,1.5,85.9,96.5,6.0,-10.6
"2021-12-24 18:31:01",7.5,1.49166666666667,85.875,96.5,6.00833333333333,-10.625
"2021-12-24 18:32:01",7.5,1.5,85.9083333333333,96.5416666666667,6.0,-10.6333333333334
"2021-12-24 18:33:02",7.5,1.475,85.95,96.5916666666667,6.025,-10.6416666666667
"2021-12-24 18:34:03",7.5,1.44166666666667,85.9166666666667,96.5583333333333,6.05833333333333,-10.6416666666667
"2021-12-24 18:35:04",7.5,1.4,85.9090909090909,96.5,6.1,-10.5909090909091
"2021-12-24 18:36:00",7.5,1.4,85.8833333333333,96.5,6.1,-10.6166666666667
"2021-12-24 18:37:00",7.5,1.4,85.8083333333333,96.5583333333333,6.1,-10.75
"2021-12-24 18:38:01",7.5,1.4,85.725,96.6333333333333,6.1,-10.9083333333333
"2021-12-24 18:39:02",7.5,1.4,85.65,96.7,6.1,-11.05
"2021-12-24 18:40:03",7.5,1.4,85.6166666666667,96.725,6.1,-11.1083333333333
"2021-12-24 18:41:04",7.5,1.4,85.6,96.8,6.1,-11.2
"2021-12-24 18:42:04",7.5,1.40909090909091,85.6090909090909,96.9,6.09090909090909,-11.2909090909091
"2021-12-24 18:43:00",7.5,1.4,85.625,97.0,6.1,-11.375
"2021-12-24 18:44:01",7.48333333333333,1.4,85.6,97.0,6.08333333333333,-11.4
"2021-12-24 18:45:02",7.5,1.4,85.5,97.0,6.1,-11.5
"2021-12-24 18:46:03",7.49166666666667,1.4,85.5,97.0,6.09166666666667,-11.5
"2021-12-24 18:47:03",7.49166666666667,1.4,85.5166666666667,97.0,6.09166666666667,-11.4833333333333
"2021-12-24 18:48:04",7.49090909090909,1.4,85.6,97.0,6.09090909090909,-11.4
"2021-12-24 18:49:00",7.49166666666667,1.4,85.6,97.0,6.09166666666667,-11.4
"2021-12-24 18:50:01",7.48333333333333,1.40833333333333,85.575,97.0083333333333,6.075,-11.4333333333333
"2021-12-24 18:51:02",7.48333333333333,1.4,85.575,97.0,6.08333333333333,-11.425
"2021-12-24 18:52:02",7.48333333333333,1.4,85.6,97.0,6.08333333333333,-11.4
"2021-12-24 18:53:03",7.45833333333333,1.4,85.5583333333333,97.0,6.05833333333333,-11.4416666666667
"2021-12-24 18:54:04",7.46363636363636,1.4,85.5090909090909,97.0,6.06363636363636,-11.4909090909091
"2021-12-24 18:55:00",7.40833333333333,1.4,85.4666666666667,97.0,6.00833333333333,-11.5333333333333
"2021-12-24 18:56:01",7.425,1.4,85.4166666666667,97.0,6.025,-11.5833333333333
"2021-12-24 18:57:01",7.43333333333333,1.4,85.5,97.0,6.03333333333333,-11.5
"2021-12-24 18:58:02",7.40833333333333,1.4,85.475,97.0916666666667,6.00833333333333,-11.6166666666667
"2021-12-24 18:59:03",7.45,1.375,85.5083333333333,97.1,6.075,-11.5916666666667
"2021-12-24 19:00:04",7.43636363636364,1.39090909090909,85.4454545454545,97.1,6.04545454545455,-11.6545454545455
"2021-12-24 19:01:00",7.4,1.35,85.5,97.1333333333333,6.05,-11.6333333333333
"2021-12-24 19:02:01",7.4,1.36666666666667,85.4916666666667,97.1666666666667,6.03333333333333,-11.675
"2021-12-24 19:03:02",7.40833333333333,1.38333333333333,85.5,97.1833333333334,6.025,-11.6833333333334
"2021-12-24 19:04:02",7.4,1.36666666666667,85.525,97.1583333333333,6.03333333333333,-11.6333333333333
"2021-12-24 19:05:03",7.4,1.31666666666667,85.5333333333333,97.1083333333333,6.08333333333333,-11.575
"2021-12-24 19:06:04",7.4,1.30909090909091,85.5909090909091,97.1181818181818,6.09090909090909,-11.5272727272727
"2021-12-24 19:07:00",7.4,1.3,85.6,97.2,6.1,-11.6
"2021-12-24 19:08:01",7.4,1.3,85.6,97.2,6.1,-11.6
"2021-12-24 19:09:02",7.40833333333333,1.29166666666667,85.6416666666667,97.2083333333334,6.11666666666667,-11.5666666666667
"2021-12-24 19:10:03",7.4,1.3,85.7,97.3,6.1,-11.5999999999999
"2021-12-24 19:11:04",7.4,1.27272727272727,85.7272727272727,97.3,6.12727272727273,-11.5727272727272
"2021-12-24 19:12:00",7.4,1.26666666666667,85.85,97.3083333333333,6.13333333333333,-11.4583333333333
"2021-12-24 19:13:01",7.4,1.23636363636364,85.9181818181818,97.3727272727273,6.16363636363636,-11.4545454545455
"2021-12-24 19:14:02",7.4,1.2,85.9916666666667,97.475,6.2,-11.4833333333333
"2021-12-24 19:15:03",7.4,1.2,86.0083333333333,97.5,6.2,-11.4916666666667
"2021-12-24 19:16:04",7.4,1.2,86.0583333333333,97.5,6.2,-11.4416666666667
"2021-12-24 19:17:04",7.4,1.2,86.0909090909091,97.5545454545455,6.2,-11.4636363636364
"2021-12-24 19:18:00",7.4,1.18333333333333,86.075,97.6,6.21666666666667,-11.525
"2021-12-24 19:19:01",7.4,1.175,86.075,97.6,6.225,-11.525
"2021-12-24 19:20:02",7.4,1.15,86.0166666666667,97.6083333333333,6.25,-11.5916666666667
"2021-12-24 19:21:03",7.4,1.13333333333333,86.0333333333333,97.6833333333334,6.26666666666667,-11.65
"2021-12-24 19:22:04",7.4,1.1,86.0,97.7,6.3,-11.7
"2021-12-24 19:23:00",7.4,1.1,86.0,97.725,6.3,-11.725
"2021-12-24 19:24:01",7.4,1.1,86.0,97.8,6.3,-11.8
"2021-12-24 19:25:02",7.4,1.1,86.0,97.8,6.3,-11.8
"2021-12-24 19:26:03",7.4,1.1,85.9666666666667,97.85,6.3,-11.8833333333334
"2021-12-24 19:27:04",7.4,1.1,85.9454545454545,97.9,6.3,-11.9545454545455
"2021-12-24 19:28:00",7.4,1.1,85.9181818181818,97.9,6.3,-11.9818181818182
"2021-12-24 19:29:01",7.4,1.1,85.9083333333333,97.9,6.3,-11.9916666666667
"2021-12-24 19:30:02",7.4,1.1,85.9,98.0,6.3,-12.1
"2021-12-24 19:31:03",7.4,1.1,85.8090909090909,98.0,6.3,-12.1909090909091
"2021-12-24 19:32:04",7.4,1.1,85.7363636363636,98.0,6.3,-12.2636363636364
"2021-12-24 19:33:00",7.4,1.1,85.7090909090909,98.0,6.3,-12.2909090909091
"2021-12-24 19:34:01",7.4,1.10909090909091,85.6818181818182,98.0,6.29090909090909,-12.3181818181818
"2021-12-24 19:35:02",7.4,1.13333333333333,85.6833333333334,98.0,6.26666666666667,-12.3166666666666
"2021-12-24 19:36:03",7.4,1.15454545454545,85.6909090909091,98.0,6.24545454545455,-12.3090909090909
"2021-12-24 19:37:04",7.4,1.2,85.7,98.0,6.2,-12.3
"2021-12-24 19:38:00",7.4,1.19166666666667,85.7416666666667,97.9916666666667,6.20833333333333,-12.25
"2021-12-24 19:39:01",7.4,1.2,85.8666666666667,98.0,6.2,-12.1333333333333
"2021-12-24 19:40:08",7.4,1.2,85.9,98.0,6.2,-12.1
"2021-12-24 19:41:04",7.4,1.2,85.9083333333333,97.9,6.2,-11.9916666666667
"2021-12-24 19:42:05",7.4,1.2,85.9818181818182,97.9,6.2,-11.9181818181818
"2021-12-24 19:43:01",7.4,1.2,86.0545454545455,97.8090909090909,6.2,-11.7545454545454
"2021-12-24 19:44:02",7.4,1.2,86.25,97.8,6.2,-11.55
"2021-12-24 19:45:03",7.4,1.2,86.425,97.8,6.2,-11.375
"2021-12-24 19:46:04",7.4,1.2,86.54,97.8,6.2,-11.26
"2021-12-24 19:47:00",7.4,1.175,86.6333333333333,97.8583333333333,6.225,-11.225
"2021-12-24 19:48:01",7.4,1.18181818181818,86.7727272727273,97.8909090909091,6.21818181818182,-11.1181818181818
"2021-12-24 19:49:02",7.4,1.18181818181818,86.8727272727273,97.9,6.21818181818182,-11.0272727272727
"2021-12-24 19:50:03",7.4,1.2,87.0,97.9,6.2,-10.9
"2021-12-24 19:51:04",7.4,1.18181818181818,87.0272727272727,97.8818181818182,6.21818181818182,-10.8545454545454
"2021-12-24 19:52:00",7.4,1.19090909090909,87.0636363636364,97.9,6.20909090909091,-10.8363636363636
"2021-12-24 19:53:01",7.4,1.16666666666667,87.0666666666667,97.9,6.23333333333334,-10.8333333333333
"2021-12-24 19:54:02",7.4,1.2,87.0181818181818,97.9,6.2,-10.8818181818182
"2021-12-24 19:55:03",7.4,1.2,87.0,97.8583333333333,6.2,-10.8583333333333
"2021-12-24 19:56:04",7.39,1.2,86.97,97.8,6.19,-10.83
"2021-12-24 19:57:00",7.4,1.2,87.075,97.8,6.2,-10.725
"2021-12-24 19:58:01",7.4,1.2,87.1833333333334,97.8,6.2,-10.6166666666666
"2021-12-24 19:59:02",7.4,1.2,87.325,97.8,6.2,-10.475
"2021-12-24 20:00:03",7.4,1.2,87.4333333333333,97.8,6.2,-10.3666666666666
"2021-12-24 20:01:04",7.39090909090909,1.2,87.5272727272727,97.8,6.19090909090909,-10.2727272727272
"2021-12-24 20:02:00",7.39166666666667,1.2,87.575,97.8,6.19166666666667,-10.225
"2021-12-24 20:03:01",7.38333333333334,1.2,87.6083333333333,97.7916666666666,6.18333333333334,-10.1833333333333
"2021-12-24 20:04:02",7.39166666666667,1.2,87.6166666666667,97.75,6.19166666666667,-10.1333333333333
"2021-12-24 20:05:03",7.36363636363636,1.2,87.6363636363636,97.7272727272727,6.16363636363636,-10.0909090909091
"2021-12-24 20:06:04",7.38181818181818,1.2,87.6,97.7363636363636,6.18181818181818,-10.1363636363636
"2021-12-24 20:07:00",7.34545454545454,1.2,87.7,97.7909090909091,6.14545454545454,-10.090909090909
"2021-12-24 20:08:01",7.35,1.2,87.8,97.8,6.15,-10.0
"2021-12-24 20:09:02",7.34166666666667,1.2,87.95,97.8,6.14166666666667,-9.84999999999997
"2021-12-24 20:10:03",7.35833333333333,1.2,88.0,97.8,6.15833333333333,-9.79999999999997
"2021-12-24 20:11:04",7.34,1.2,88.0,97.72,6.14,-9.72000000000001
